actor_id,movie_id,role,id
76326,241141,"Bugsy's gang member",840
76344,127627,"High School Kid #3",841
76433,235062,"Shaving man",842
76570,131780,"Truck Hijacker",843
76610,56304,"Elderly Man",844
76612,56304,"FBI Agent",845
76653,289109,"Pvt. Bill Fallon",846
76655,221130,"Handwriting expert",847
76728,281937,"Guy Woodhouse",848
76791,280270,"Ringside Police Officer",849
76796,260430,"",850
76872,291698,"Officer Davis",851
76951,129439,"Radioman Street Bum",852
76972,82681,Pallbearer,853
77270,37057,"",854
77286,257459,Rodriguez,855
77361,14942,Stranger,856
77406,14942,Doctor,857
77501,281937,"Man by pay phone",858
77522,312934,POW,859
77617,289558,Himself,860
77622,256632,"Moises: Jack's Crew",861
77890,235062,Attendant,862
77958,291698,Coroner,863
78273,31274,Floyd,864
78341,221130,"Ragner (newsman)",865
78389,280803,Himself,866
78436,70404,Rabbitt,867
78470,17760,Himself,868
78470,117874,Himself,869
78482,97342,"Dizzy Anderson",870
78498,12937,"Young Salieri",871
78574,89147,Sal,872
78776,30431,"Lt. Jonathan Fakenham",873
79048,30431,"Sir Richard (Lord Bullingdon'",874
79165,276085,"Party Animal",875
79210,17676,Gomez,876
79409,289109,"Pvt. Steve Weller",877
79491,289558,"Shooter #1",878
79638,289558,Matos,879
80039,276085,"Party Animal",880
80052,134672,"Boy in tree",881
80172,319516,"Police Captain",882
80213,165961,"Mr. Denherder",883
80289,144861,"Hotel Clerk",884
80348,54726,"Delivery Boy",885
80378,182955,Reporter,886
80418,165961,Charlie,887
80475,129439,Gary,888
80862,342384,Scarface,889
80870,230151,"Himself (news anchorman)",890
80875,123572,Reporter,891
80875,313478,"Tamizander Rey (rebel officer",892
80909,211506,"Man in car",893
80930,131240,"Sergeant at Hospital",894
80930,163288,"Bus Driver #2",895
80930,221130,Reporter,896
80936,221130,Reporter,897
80958,163485,Man,898
80971,211506,Burglar,899
81029,144861,"Martin Howe",900
81313,324371,"Destroyed Future Inhabitant",901
81370,163485,Kid,902
81396,64833,"A Tramp",903
81396,216964,"A factory worker",904
81465,190166,"Wise Man #2/Brian Cohen/Biggu",905
81465,218599,"King Arthur/Voice of God/Midd",906
81486,224842,"Val Savage",907
81735,1711,Ape,908
81899,123572,"Rev. Charlie Andrews",909
82004,230151,"Harry Hunter",910
82080,346949,Wiggens,911
82337,30431,"Dr. Broughton (Lyndon family ",912
82337,123572,"Government Advocate",913
82347,302696,"Male dancer",914
82366,26352,Joey/Malcom,915
82422,123572,Suhrawardy,916
82433,163485,"",917
82440,276085,Brody,918
82455,123572,"Harilal Gandhi",919
82461,319516,Zack,920
82660,328277,Kid,921
82770,150629,"Paul Rusesabagina",922
82885,121538,Marine,923
82887,224842,"Dave's friend in bar",924
83591,151052,Rudy,925
83650,163485,"Dr. Cavanaugh (Chairman of Bo",926
84075,156234,Noguchi,927
84085,89147,"Mr. Wortzik",928
84189,156234,Policeman,929
84189,371844,"Second Foot Soldier",930
84199,176711,"Hattori Hanzo",931
84289,97342,"Dr. Joseph Middleton",932
84289,182955,Coroner,933
84498,121538,Chili,934
84627,276085,"Space Oddity",935
84632,271095,Mohan,936
84795,46169,Faudron,937
84902,46169,"The Leper's Caretaker",938
84990,13789,"Sale House Man #1",939
85139,239851,"Dae-su Oh",940
86193,86274,Hasseldorf,941
86193,291698,Workman,942
86198,270971,"Dr. Pinto",943
86201,319181,"Captain of Homicide",944
86349,18498,"Father Magillicutty",945
86352,18498,"Father Magillicutty",946
86588,324371,"Revolutionary War Soldier",947
86861,131780,"Batts' Crew #1",948
86866,56304,"Tony Dogs",949
86866,112290,"Lou's Body Guard",950
86896,131780,"Pete the Killer",951
86947,86274,Guard,952
87494,131780,"Liquor Cop #2",953
87793,276085,"Party Animal",954
87822,257459,Tubbs,955
87832,26352,Alien,956
87899,144861,"Ed Weaver",957
87938,218346,"",958
87940,117874,"Himself (on New Year's Eve)",959
87962,163485,"",960
87962,316323,"Miriam's boss",961
87969,267038,"James Dean",962
87971,123572,"Lord Hunter",963
87983,319181,Sheldrake,964
88013,310141,"Scott Devers",965
88173,58542,Ty,966
88251,85669,Detective,967
88262,129185,Lucius,968
88262,224842,"Silent Ray Harris",969
88310,131240,"Poker-playing captain",970
88310,163288,Lovington,971
88311,121538,Marine,972
88497,32178,"Villager/Additional Voices",973
88500,235676,Man,974
89020,190166,"Wise Man #1/Reg/Jewish Offici",975
89020,218599,"Second Swallow-Savvy Guard/Th",976
89127,131665,"Rich, Hypnotist",977
89163,123572,"Advocate General",978
89229,182955,"Reporter at Hollywood Station",979
89366,1711,"TMA-1 site technician #2",980
89378,324371,"Gen Corp. Security",981
89394,169942,"Rudolph Petersen (prosecution",982
89423,58542,"Edison's Father",983
89729,216312,"Rudy Moran",984
89733,186439,"Turkish pilot",985
89883,54726,"DA #2",986
89895,31274,Carlo,987
89951,64729,"Inquirer Reporter",988
89951,91758,"Train Conductor",989
89951,221130,"Sen. Gower",990
89970,969,"Juror #3",991
89970,240922,"Johnny Friendly",992
89995,97342,Tipton,993
90069,218415,"Henry J. Waternoose III",994
90279,58542,Messenger,995
90380,302696,"Bit part",996
90555,241141,Teenager,997
90641,131240,"Collapsing soldier",998
90718,276085,"Party Animal",999
90772,276085,"Party Animal",1000
90816,26844,Skinhead,1001
90926,276085,"Paramedic Greenhill",1002
91003,326155,"Cabbie in Bellmore",1003
91072,64729,Reporter,1004
91166,270971,"Tommy Como",1005
91262,121538,Doorgunner,1006
91695,30959,Patron,1007
91709,33923,Metellus,1008
91733,163485,"",1009
91733,235676,"Court Stenographer",1010
91835,46169,"York Captain",1011
91846,131780,"Henry's '60s Crew",1012
91889,54726,"Sergeant Abrams",1013
92035,190166,Jesus,1014
92035,313478,"Capt./Adm. Piett",1015
92035,313479,"Adm. Piett",1016
92221,291698,"Library Guard",1017
92223,270971,"Arresting deputy #1",1018
92225,54726,Carlo,1019
92300,11440,"Lieutenant Bertinck",1020
92448,64729,"James W. Gettys",1021
92448,336683,"Dist. Atty. Adair",1022
92496,193253,"Boxing Gym Bouncer",1023
92815,13978,"Prison Gang Leader",1024
92815,112290,Speaker,1025
92856,12937,"",1026
92973,56304,"Piscano's Brother-in-Law",1027
93041,216312,"Helicopter officer",1028
93137,307913,"Spats' henchman",1029
93232,366987,Judge,1030
93393,334212,"Walter Cunningham Jr.",1031
93445,289109,"Pvt. Maxwell Davis",1032
93505,218415,"Additional Voice",1033
93510,131780,Tony,1034
93568,216964,Mechanic,1035
93576,11440,"Joseph Hammacher",1036
93576,216964,"Assembly line worker",1037
93623,182955,"Vice Captain",1038
93639,15936,"Clarence Madigan",1039
93689,117874,"Himself (with JFK in Dallas)",1040
93719,281937,"Allen Stone (Guy's agent)",1041
93861,159172,"Professor Henry Jones",1042
93932,163288,"Alexander Andrews",1043
94107,56304,"Board Investigators",1044
94353,289558,"Miguel Echevierra",1045
94366,56304,"Doctor Dan",1046
94366,131780,"Dr. Dan",1047
94366,270971,"Detroit promoter",1048
94413,131780,"Cicero's '60s Crew",1049
94468,56304,"Arthur Capp",1050
94571,289558,Rebenga,1051
94668,186431,"Jonathan Walker",1052
94668,224842,Theo,1053
94748,281937,"Mr. Nicklas",1054
94812,302150,"Nick Miranda",1055
94966,12937,"Count Von Strack",1056
94990,312934,POW,1057
95040,221130,Reporter,1058
95068,163288,Drunk,1059
95086,328277,Tim,1060
95149,235062,"Dr. Cross",1061
95279,256632,Mallot,1062
95293,13789,"Col. Frank Fitts, USMC",1063
95346,144861,"Marshal Will Kane",1064
95352,221130,Waiter,1065
95382,221130,Photographer,1066
95457,273585,Coroner,1067
95657,221130,"Senate reporter",1068
95739,313479,Ewok,1069
95796,18960,"Director of TV crew",1070
95799,18960,"Gilles de Marais (Redux versi",1071
95803,18960,"AFRS announcer",1072
95813,86282,"Pub Owner Ivan",1073
95814,18960,"Francis de Marais (Redux vers",1074
96001,56304,"Cop at Ace's House",1075
96114,337307,"Paul Carlson",1076
96219,289558,"Taco stand cook",1077
96315,273543,"Lt. Thomas J. Doyle",1078
96353,306032,Kestral,1079
96367,97342,"Little Boy-Banana Toss",1080
96556,273543,Man,1081
96626,121538,Marine,1082
96627,121538,Marine,1083
96628,289109,Jean,1084
96797,56044,Waiter,1085
96797,64729,Gino,1086
96797,131240,"",1087
96797,221130,Barber,1088
96797,273585,"Hotel Manager",1089
96809,90772,"Vice Principal",1090
96907,291698,"Cop at Massage Parlour",1091
96941,324371,"Revolutionary War Soldier",1092
96993,131780,"Michael Hill",1093
97056,56044,Conspirator,1094
97115,141544,"Solenko, Restaurant Manager",1095
97123,280803,Correspondent,1096
97123,319181,"Young gate guard at Paramount",1097
97177,13978,Rasmussen,1098
97260,64729,"City Editor",1099
97265,32178,Lefou,1100
97439,187908,"Leonard Parker",1101
97484,131240,Bandleader,1102
97563,46169,Campbell,1103
97563,337830,"Mr. Renton",1104
97565,33923,Raimondo,1105
97566,276217,"Sheriff #3",1106
97605,123572,Brigadier,1107
97786,235676,"Dr. Julian Barbosa",1108
97872,89147,"New York Policeman",1109
97906,276085,"First AD",1110
97947,221130,"Diggs (newsman)",1111
98060,324371,"Future Inhabitant",1112
98129,64729,"Jedediah Leland",1113
98129,336683,Coroner,1114
98250,313479,"Ewok warrior",1115
98404,64729,"Walter Parks Thatcher",1116
98556,302150,"Bernard Gabrielli",1117
98594,187908,Frayn,1118
98687,56304,"TV Newsman",1119
98876,280270,"Apollo's Corner",1120
98916,130358,Bartender,1121
99156,46169,"Argyle Wallace",1122
99344,313479,Ewok,1123
99379,235062,"U.S. Intelligence Agency offi",1124
99543,56304,"Chastised Dealer",1125
99616,221130,Speaker,1126
99618,129439,"Billie's Band Member",1127
99735,129439,"Billie's Band Member",1128
99901,131240,"Brent Tarleton",1129
99985,289109,"I.W. Bryce, War Department Co",1130
100111,334212,"David Robinson",1131
100230,26352,"Hypnotized Guard",1132
100387,163288,Detective,1133
100387,169942,"Courtroom spectator at verdic",1134
100398,163288,"Bus passenger",1135
100404,92616,"Mr. Staines",1136
100608,186439,"Turkish pilot",1137
100727,91758,Conductor,1138
100727,131240,"Yankee soldier in Shantytown",1139
100761,123572,Chauffeur,1140
101025,123572,Colonel,1141
101092,291698,"Dr. O'Neill",1142
101138,182955,"Capt. Dudley Liam Smith",1143
101230,230151,"Himself (news anchorman)",1144
101252,256632,Ragetti,1145
101299,273543,"Singer on Miss Lonelyheart's ",1146
101391,104338,Rob,1147
101423,200521,"Pedestrian #1",1148
101426,235062,"Taxi driver #1",1149
101532,241347,"Orderly Turkle",1150
101557,306032,Doorman,1151
101665,129185,Maximus,1152
101665,182955,"Officer Wendell 'Bud' White",1153
101702,313479,"Gen. Crix Madine",1154
101708,230151,"Joe Donnelly",1155
101769,159172,"Zeppelin Crewman",1156
101829,37057,"Will Bloom",1157
101879,200521,"Frank T.J. Mackey",1158
102075,289558,"Shooter #2",1159
102092,232275,"Juan Cruz/Cuban Guard That Ge",1160
102214,218415,"Mike Wazowski",1161
102522,241141,"Mounted policeman",1162
102916,313478,"Capt. Needa",1163
102943,241347,"Attendant Warren",1164
102958,308396,Loki,1165
102965,313479,Ewok,1166
102983,32178,Stove,1167
103033,85669,"Mark Halliday",1168
103073,89147,"TV Reporter",1169
103107,26844,"Lorraine's Classmate",1170
103241,85669,Bobby,1171
103244,306032,"Horrible Man",1172
103262,337166,"Additional Voices",1173
103548,30959,"Transit Cop",1174
103552,241141,"Young Cockeye",1175
103589,64729,"Teddy Roosevelt",1176
103593,129185,"Assassin #1",1177
103630,33923,"Balthasar/Narrator in pre-cre",1178
103824,64729,"Boss printer",1179
103836,121538,Marine,1180
103906,281937,"Donald Baumgart",1181
103906,307913,Joe/Josephine/Junior,1182
103963,313059,"Denny Lachance",1183
103989,316323,"Fred Reynolds",1184
104085,184978,"Deputy Jesse Jeep",1185
104292,290070,"Ukrainian guard",1186
104508,14110,"Victor Lebon",1187
104665,313479,Ewok,1188
104698,117874,"Abbie Hoffman",1189
104783,121538,"Hand Job",1190
104785,375706,Bouncer,1191
104822,289558,"Gen. Strasser",1192
109134,70404,"Blind Dick",1193
109195,131240,"Dr. Meade",1194
109199,256632,Norrington,1195
109212,131240,"Jewel collector at bazaar",1196
109291,86274,"FBI Special Agent Johnson",1197
109357,193253,Nathan,1198
109357,306032,Boxer,1199
109410,257459,King,1200
109410,276085,"Big Tim",1201
109476,280270,Jergens,1202
109693,346949,"Buck Barthol",1203
109695,291698,"Library Guard",1204
109749,33923,Quaestor,1205
109795,121538,Marine,1206
109820,289109,"Cpl. Timothy E. Upham, Interp",1207
109823,200521,Cameraman,1208
104859,375706,"Young Tony Washington",1209
104877,56304,"Security Guard",1210
105151,129439,"Movie Producer",1211
105161,131780,"Young Tommy",1212
105163,121538,"Pvt. Pyle/Leonard Lawrence",1213
105240,70391,Jazz,1214
105568,312934,"Bit part",1215
105611,309597,"Store Clerk",1216
105750,113504,Gill,1217
105750,257459,"Sgt. Elias Grodin",1218
105757,290070,"Rabbi Menasha Lewartow",1219
105819,302150,Frenais,1220
105856,316323,"Detective at merry-go-round",1221
106042,198435,"",1222
106131,176711,"Boss Honda",1223
106263,123572,"Police Commissioner",1224
106485,56044,"Emil (the croupier at Rick's)",1225
106501,281546,"Brandon Shaw",1226
106603,14942,"Andrés Salgado",1227
106761,235062,Steward,1228
106786,342384,Agent,1229
106828,319181,"Camera operator",1230
106983,290070,"SS Sgt. Kunder",1231
107022,235062,Lieutenant,1232
107068,131665,"Will Hunting",1233
107068,289109,"Pvt. James Ryan",1234
107070,58542,Doctor,1235
107164,324371,"Destroyed Future Inhabitant",1236
107366,33923,Armenian,1237
107499,186431,"Trace's Lawyer",1238
107596,366987,"Mr. Mayhew",1239
107609,313478,C-3PO,1240
107609,313479,C-3PO,1241
107726,342384,"Airport Security",1242
107743,141544,"Shooter at Drive-in",1243
107746,163288,"Vendor on bus",1244
108039,289109,"Capt. Fred Hamill",1245
108093,56044,"Jan Brandel",1246
108662,131780,"Sonny Bunz",1247
108703,123572,"Nehru's Friend",1248
108915,302696,"Movie usher",1249
109994,11440,Peter,1250
110062,97765,"",1251
110220,117874,"High School Football Coach",1252
110312,17760,"Alvy's Psychiatrist",1253
110386,121538,Marine,1254
110401,129439,"Lillian's Band Member",1255
110437,270971,"Referee (first Robinson fight",1256
110440,117874,"Black Panther",1257
110467,163485,"High school teacher at poolsi",1258
110691,1711,Ape,1259
110731,64729,"Copy boy",1260
110777,313479,Wicket,1261
110901,1711,Ape,1262
110921,30431,"",1263
110967,85669,"Charles Alexander Swan - 'Cap",1264
111031,30431,"",1265
111100,302150,"William Fence",1266
111143,121538,Marine,1267
111171,18498,"Dance Groupie",1268
111200,123572,"Colin, South African Street T",1269
111248,302696,Quartet,1270
111258,319181,"2nd Finance man",1271
111349,280803,Himself,1272
111393,82681,Narrator,1273
111774,62076,Policeman,1274
112446,276085,"Brody's Henchman Victor",1275
112517,313479,Ewok,1276
112702,33923,"Galley Officer",1277
112909,289109,"Letter Reader",1278
113561,56304,"Sam 'Ace' Rothstein",1279
113561,131780,"Jimmy Conway",1280
113561,141544,"Neil McCauley",1281
113561,241141,"David 'Noodles' Aaronson",1282
113561,270971,"Jake La Motta",1283
113561,326155,"Travis Bickle",1284
113722,280803,"Embassy staffer",1285
113740,270971,"Dauthuille's trainer",1286
114000,32178,"Additional Voices",1287
114029,266574,Officer,1288
114090,302150,"Colonel Jacques Telore",1289
114443,336683,"Pancho, Grandi Hood",1290
114701,112290,"Inspector Bird",1291
114742,131780,"Detective Deacy",1292
114749,141544,"Driver at Drive-in",1293
114750,159172,"Rough Rider",1294
115031,131780,"Prison Guard with Lobsters",1295
115058,169942,"Courtroom extra",1296
115115,109590,"Maurice the hotel receptionis",1297
115159,241141,Drunk,1298
115409,109590,"Bell Boy",1299
115571,290070,"Gestapo agent",1300
115631,56044,Casselle,1301
115652,306032,"One Eyed Jack",1302
115704,309597,"Dr. Reiner",1303
115763,291698,"Helicopter Pilot",1304
115768,184978,Froggy,1305
116026,289109,"Pvt. Goldman",1306
116519,290070,"Dr. Josef Mengele",1307
116617,13789,"Brad Dupree",1308
116634,302329,"Jack Rafferty",1309
116634,306032,"Franky Four Fingers",1310
116650,56044,Conspirator,1311
116753,290070,"Dolek Horowitz",1312
116850,240922,"Bit Part",1313
116899,58542,"Funeral Employee",1314
116924,26844,Pinhead,1315
117265,336683,Lackey,1316
117395,112290,Doorman,1317
117441,352639,"Waiter at Ernies",1318
117545,337830,"Pub Heavy",1319
117588,289558,Fernando,1320
117597,1711,Ape,1321
117609,302150,Henchman,1322
117773,26352,Lenny,1323
117898,221130,"Bill Griffith (at station)",1324
118082,319181,Himself,1325
118138,12937,"Karl Mozart",1326
118237,230151,"Walter C. Amundsen",1327
118247,46169,"Drinker #1",1328
118262,64833,Boxer,1329
118541,270971,"Referee (Janiro fight)",1330
118543,37057,"Don Price (Age 18-22)",1331
118548,109093,"Scotty Lundegaard",1332
118636,270971,"Cornerman #1 (Cerdan fight)",1333
118644,109590,"Immigration 2",1334
118731,163485,"",1335
118743,273585,"Frank Crawley",1336
118770,31274,"Communication Officer",1337
118820,221130,"Senate reporter",1338
118828,17760,"Alvy's Classmate",1339
118845,334212,"Walter Cunningham Sr.",1340
118861,281937,Skipper,1341
118995,56304,"Stabbed Gambler",1342
119017,256632,"Jack Sparrow",1343
119017,257459,"Pvt. Lerner",1344
119117,117874,"Wounded Soldier",1345
119276,224842,"Headstone salesman",1346
119281,151052,McGivers,1347
119393,235676,Ribero,1348
119401,123572,"J.B. Kripalani",1349
119420,123572,Goondas,1350
125657,287719,"Chochem/Von Green",1351
125700,306032,"Pikey Kid #2",1352
126086,30959,"",1353
126136,64833,Foreman,1354
