id,first_name,last_name,gender
90926,"Robert Dylan",Cohen,M
91003,"Harry (II)",Cohn,M
91072,Eddie,Coke,M
91166,Nicholas,Colasanto,M
91262,Tim,Colceri,M
91695,"Michael (XIII)",Coleman,M
91709,"Richard (I)",Coleman,M
91733,"Tom (I)",Coleman,M
91835,Daniel,Coli,M
91846,Victor,Colicchio,M
91889,Rik,Colitti,M
92035,Kenneth,Colley,M
92221,"Bob (I)",Collins,M
92223,"Bob Evan",Collins,M
92225,"Bobby C.",Collins,M
92300,"G. Pat",Collins,M
92448,"Ray (I)",Collins,M
92496,"Steve (II)",Collins,M
92815,"Sydney 'Big Dawg'",Colston,M
92856,"Richard (I)",Colton,M
92973,George,Comando,M
93041,Gary,Combs,M
93137,Pat,Comiskey,M
93232,Francis,Compton,M
93393,Steve,Condit,M
93445,Aiden,Condron,M
93505,Gino,Conforti,M
93510,Tony,Conforti,M
93568,Chester,Conklin,M
93576,Heinie,Conklin,M
93623,Jack,Conley,M
93639,Jimmy,Conlin,M
93689,"John (I)",Connally,M
93719,Gordon,Connell,M
93861,Sean,Connery,M
93932,Walter,Connolly,M
94107,Roy,Conrad,M
94353,Johnny,Contardo,M
94366,"Daniel P.",Conte,M
94413,Mike,Contessa,M
94468,Peter,Conti,M
94571,Roberto,Contreras,M
94668,"Kevin (I)",Conway,M
94748,Elisha,"Cook Jr.",M
94812,Dane,Cook,M
94966,Roderick,Cook,M
94990,Tommy,Cook,M
95040,Hal,Cooke,M
95068,Ray,Cooke,M
95086,Danny,Cooksey,M
95149,Philip,Coolidge,M
95279,Brye,Cooper,M
95293,"Chris (I)",Cooper,M
95346,"Gary (I)",Cooper,M
95352,"George (I)",Cooper,M
95382,"Jack (I)",Cooper,M
95457,Melville,Cooper,M
95657,Nick,Copeland,M
95739,Willie,Coppen,M
95796,"Francis Ford",Coppola,M
95799,Gian-Carlo,Coppola,M
95803,Marc,Coppola,M
95813,Robert,Coppola,M
95814,Roman,Coppola,M
96001,Jeff,Corbin,M
96114,Chase,Cordell,M
96219,Caesar,Cordova,M
96315,Wendell,Corey,M
96353,Charles,Cork,M
96367,K.C.,Corkery,M
96556,"James (I)",Cornell,M
96626,Chris,Cornibert,M
96627,Danny,Cornibert,M
96628,Stephane,Cornicard,M
96797,Gino,Corrado,M
96809,Conrad,Corral,M
96907,David,Correia,M
96941,"Charles (II)",Correll,M
96993,"Kevin (I)",Corrigan,M
97056,Franco,Corsaro,M
97115,Bud,Cort,M
97123,John,Cortay,M
97177,"Joseph (I)",Cortese,M
97260,Herbert,Corthell,M
97265,Jesse,Corti,M
97439,Bill,Cosby,M
97484,Luke,Cosgrave,M
97563,James,Cosmo,M
97565,Michael,Cosmo,M
97566,Tony,Cosmo,M
97605,James,Cossins,M
97786,"Ricardo (II)",Costa,M
97872,Robert,Costanzo,M
97906,"Brian (I)",Costello,M
97947,"Maurice (I)",Costello,M
98060,"Scott E.",Cote,M
98129,"Joseph (I)",Cotten,M
98250,Mike,Cottrell,M
98404,George,Coulouris,M
98556,Henry,Courseaux,M
98594,Tom,Courtenay,M
98687,Dave,Courvoisier,M
98876,DeForest,Covan,M
98916,Allen,Covert,M
99156,"Brian (I)",Cox,M
99344,Tony,Cox,M
99379,Walter,Coy,M
99543,Rick,Crachy,M
99616,Alec,Craig,M
99618,"Andrew (I)",Craig,M
99735,"Simon (II)",Craig,M
99901,"Fred (I)",Crane,M
99985,Bryan,Cranston,M
100111,"David (I)",Crawford,M
100230,"Thomas (I)",Crawford,M
100387,Joseph,Crehan,M
100398,Ray,Creighton,M
100404,Jack,Creley,M
100608,"Captain John",Crewdson,M
100727,Kernan,Cripps,M
100761,Vijay,Crishna,M
101025,"Jon (I)",Croft,M
101092,Peter,Crombie,M
101138,"James (I)",Cromwell,M
101230,Walter,Cronkite,M
101252,Mackenzie,Crook,M
101299,Bing,Crosby,M
101391,"David (II)",Cross,M
101423,"Jason 'Jake'",Cross,M
101426,"Jimmy (I)",Cross,M
101532,Scatman,Crothers,M
101557,Trevor,Crouch,M
101665,"Russell (I)",Crowe,M
101702,Dermot,Crowley,M
101708,"Ed (I)",Crowley,M
101769,Graeme,Crowther,M
101829,Billy,Crudup,M
101879,Tom,Cruise,M
102075,"Gregory Norman",Cruz,M
102092,"John (I)",Cruz,M
102214,Billy,Crystal,M
102522,Cliff,Cudney,M
102916,Michael,Culver,M
102943,Mwako,Cumbuka,M
102958,Alan,Cumming,M
102965,"John (I)",Cumming,M
102983,Brian,Cummings,M
103033,"Robert (I)",Cummings,M
103073,Ron,Cummins,M
103107,Christopher,Cundey,M
103241,"Jack (II)",Cunningham,M
103244,"James (I)",Cunningham,M
103262,Kendall,Cunningham,M
103548,Phill,Curr,M
103552,Adrian,Curran,M
103589,"Thomas A. (I)",Curran,M
103593,"Tony (I)",Curran,M
103630,Finlay,Currie,M
103824,"Jack (I)",Curtis,M
103836,"John (II)",Curtis,M
103906,"Tony (I)",Curtis,M
103963,John,Cusack,M
103989,Jack,Cushingham,M
104085,Barry,Cutler,M
104292,Piotr,Cyrwus,M
104508,"Víctor","Cárdenas",M
104665,Jean,"D'Agostino",M
104698,Richard,"D'Alessandro",M
104783,Marcus,"D'Amico",M
104785,Michael,"D'Amico",M
104822,Dante,"D'Andre",M
104859,Jesse,"D'Angelo",M
104877,Sonny,"D'Angelo",M
105151,Damon,"D'Oliveira",M
105161,Joe,"D'Onofrio",M
105163,"Vincent (I)","D'Onofrio",M
105240,Deezer,D,M
105568,James,"Dabney Jr.",M
105611,Peter,Dach,M
105750,Willem,Dafoe,M
105757,Ezra,Dagan,M
105819,Jean-Michel,Dagory,M
105856,John,Daheim,M
106042,Josef,Dahmen,M
106131,Goro,Daimon,M
106263,Sudheer,Dalavi,M
106485,Marcel,Dalio,M
106501,John,Dall,M
106603,Ricardo,Dalmacci,M
106761,Jack,Daly,M
106786,Larry,Daly,M
106828,"Archie R.",Dalzell,M
106983,Grzegorz,Damiecki,M
107022,John,Damler,M
107068,Matt,Damon,M
107070,Stuart,Damon,M
107164,Tyler,Dana,M
107366,Alfredo,Danesi,M
107499,Gregg,Daniel,M
107596,Henry,Daniell,M
107609,Anthony,Daniels,M
107726,"Lenny (I)",Daniels,M
107743,Max,Daniels,M
107746,Mickey,Daniels,M
108039,Ted,Danson,M
108093,Helmut,Dantine,M
108662,Tony,Darrow,M
108703,Homi,Daruvala,M
108915,Fred,"Datig Jr.",M
109134,Richard,Davalos,M
109195,"Harry (I)",Davenport,M
109199,Jack,Davenport,M
109212,"Ned (I)",Davenport,M
109291,Robert,Davi,M
109357,"Elwin 'Chopper'",David,M
109410,"Keith (I)",David,M
109476,Thayer,David,M
109693,"William (II)",Davidson,M
109695,"William (VI)",Davidson,M
109749,"David (II)",Davies,M
109795,"Harry (II)",Davies,M
109820,"Jeremy (I)",Davies,M
109823,"John (IV)",Davies,M
109994,Owen,"Davis Jr.",M
110062,"Bob (I)",Davis,M
110220,"Ed (I)",Davis,M
110312,Humphrey,Davis,M
110386,"John (IV)",Davis,M
110401,"John T. (I)",Davis,M
110437,"Kenny (II)",Davis,M
110440,"Kevin (I)",Davis,M
110467,Lew,Davis,M
110691,"Simon (I)",Davis,M
110731,"Tim (I)",Davis,M
110777,"Warwick (I)",Davis,M
110901,Jonathan,Daw,M
110921,Anthony,Dawes,M
110967,Anthony,Dawson,M
111031,Patrick,Dawson,M
111100,Clayton,Day,M
111143,"Kevin (II)",Day,M
111171,"Patrick (III)",Day,M
111200,Daniel,Day-Lewis,M
111248,Robert,Dayo,M
111258,"Charles (I)",Dayton,M
111349,Ferdinando,"De Aldisio",M
111393,Joaquim,"de Almeida",M
111774,Lee,"de Broux",M
112446,Eddie,"De Harp",M
112517,Luis,"De Jesus",M
112702,Victor,"De La Fosse",M
112909,John,"de Lancie",M
113561,Robert,"De Niro",M
113722,Ugo,"De Pascale",M
113740,Vern,"De Paul",M
114000,Albert,"de Ruiter",M
114029,Francis,"De Sales",M
114090,Igor,"De Savitch",M
114443,Valentin,"de Vargas",M
114701,Tim,"De Zarn",M
114742,Ed,Deacy,M
114749,Vince,"Deadrick Jr.",M
114750,Vince,"Deadrick Sr.",M
115031,"H. Clay",Dear,M
115058,Sayre,Dearing,M
115115,Angus,Deayton,M
115159,Gerritt,Debeer,M
115409,David,Decio,M
115571,Tomasz,Dedek,M
115631,George,Dee,M
115652,Mickey,Dee,M
115704,Jeff,Deen,M
115763,James,Deeth,M
115768,Eddie,Deezen,M
116026,Raffaello,Degruttola,M
116519,Daniel,"Del Ponte",M
116617,Barry,"Del Sherman",M
116634,Benicio,"Del Toro",M
116650,Jean,"Del Val",M
116753,Pawel,Delag,M
116850,Jere,Delaney,M
116899,"James (II)",Delano,M
116924,"Robert (I)",DeLapp,M
117265,Domenick,Delgarde,M
117395,Charlie,Dell,M
117441,Bruno,"Della Santina",M
117545,Tom,Delmar,M
117588,Richard,Delmonte,M
117597,"Péter","Delmár",M
117609,Bernard,Deloche,M
117773,Dom,DeLuise,M
117898,William,Demarest,M
118082,"Cecil B.",DeMille,M
118138,Milan,Demjanenko,M
118237,Jerome,Dempsey,M
118247,"Martin (I)",Dempsey,M
118262,"Tom (II)",Dempsey,M
118541,Marty,Denkin,M
118543,David,Denman,M
118548,Tony,Denman,M
118636,Fred,Dennis,M
118644,Hugh,Dennis,M
118731,Harry,Denny,M
118743,"Reginald (I)",Denny,M
118770,Rejean,Denoncourt,M
118820,Vernon,Dent,M
118828,Keith,Dentice,M
118845,Crahan,Denton,M
118861,Paul,Denton,M
118995,Joey,DePinto,M
119017,Johnny,Depp,M
119117,Steve,DeRellian,M
119276,Thomas,Derrah,M
119281,Ben,Derrick,M
119393,Alfredo,DeSa,M
119401,Anang,Desai,M
119420,Pratap,Desai,M
120364,Danny,DeVito,M
120370,"Tommy (I)",DeVito,M
120520,Eddie,Dew,M
120857,John,"Di Benedetto",M
120867,Louis,"Di Bianco",M
120928,Mario,"Di Donato",M
121247,"Ángel","Di Stefani",M
121453,"Peter (I)",Diamond,M
121579,Pat,Dias,M
121723,Kem,Dibbs,M
121771,George,DiCenzo,M
121805,"Douglas (I)",Dick,M
121985,"John (I)",Dicks,M
122053,Paulie,DiCocco,M
122091,John,Didio,M
122166,Peter,Diego,M
122268,John,Dierkes,M
122279,Vin,Diesel,M
122311,Bo,Dietl,M
122378,Frank,Dietz,M
122394,Max,Dietze,M
122396,Brian,Dietzen,M
122466,Peter,DiGesu,M
122499,Bruno,DiGiorgi,M
122520,Basil,Dignam,M
122555,Jan,Dijksgraaf,M
122620,Frank,DiLeo,M
122791,"Kevin (I)",Dillon,M
122803,"Paul (I)",Dillon,M
122843,Clyde,Dilson,M
122844,John,Dilson,M
122898,Victor,DiMattia,M
122913,John,Dimech,M
123043,James,Dimodica,M
123329,Richard,Dioguardi,M
123340,Daniel,Dion,M
123541,David,DiSalvio,M
123569,Matthew,Dishman,M
123708,Ray,Dittrich,M
123894,Malcolm,Dixon,M
123935,Shane,Dixon,M
123991,Omid,Djalili,M
124281,Wayne,Doba,M
124354,Lawrence,Dobkin,M
124488,"Peter (I)",Dobson,M
124489,Robert,Dobson,M
124496,Vernon,Dobtcheff,M
124557,Peter,Docter,M
124598,Neal,Dodd,M
124707,John,Dodsworth,M
124902,Avinash,Dogra,M
124961,"Sean Patrick",Doherty,M
125140,Guy,Doleman,M
125323,John,Doman,M
125657,Carl,Don,M
125700,Liam,Donaghy,M
126086,Ray,Donn,M
126136,"James (I)",Donnelly,M
126188,"Robert (I)",Donner,M
126206,Eddy,Donno,M
126301,King,Donovan,M
126345,"William (II)",Donovan,M
126762,Cody,Dorkin,M
126804,"Michael (I)",Dorn,M
126838,Mino,Doro,M
126878,Lester,Dorr,M
127169,Roy,Dotrice,M
127194,Carlo,Dotto,M
127196,Paul,Dottore,M
127261,John,Doucette,M
127321,"Jack (II)",Dougherty,M
127395,"Brad R.",Douglas,M
127489,"Jason (IV)",Douglas,M
127515,"Kirk (I)",Douglas,M
127583,"Sam (I)",Douglas,M
127680,John,Doumanian,M
127712,Brad,Dourif,M
127756,Gil,Dova,M
127836,Scott,Dow,M
127850,Billy,Dowd,M
127881,Barry,Dowden,M
128000,Robert,"Downey Sr.",M
128098,Frederic,Downs,M
128222,"Julián",Doyle,M
128274,Brian,Doyle-Murray,M
128280,Bruno,Doyon,M
128379,Austin,Drage,M
128516,"David (I)",Drake,M
128865,Janek,Dresner,M
128956,"Devin Douglas",Drewitz,M
128993,James,Dreyfus,M
129007,Richard,Dreyfuss,M
129067,Keith,Drinkel,M
129150,Robert,Drivas,M
129497,Peter,Drynan,M
129766,"Cyprian R.",Dube,M
129767,Desmond,Dube,M
129792,Sankalp,Dubey,M
129934,Paul,Dubov,M
129944,Chet,Dubowski,M
130151,Rick,Ducommun,M
130266,"Robert (I)",Dudley,M
130313,William,Duell,M
130360,Cyrille,Dufaut,M
130389,Norwich,Duff,M
130426,Shay,Duffin,M
130595,"Michael (I)",Dugan,M
130668,"Terry (I)",Duggan,M
130762,Metz,Duites,M
130800,"Charles (II)",Duke,M
130890,Pierre,Dulat,M
130919,Keir,Dullea,M
131274,Gordon,Duncan,M
131310,"Michael Clarke",Duncan,M
131555,"Alex (I)",Dunn,M
131774,Martin,Dunne,M
131831,Don,Dunphy,M
132222,"Richard L.",Duran,M
132391,R.J.,Durell,M
132479,Patrick,Durkin,M
132506,Charles,Durning,M
132520,Dick,Durock,M
132868,Charles,Dutton,M
132916,James,Duval,M
132963,"Robert (I)",Duvall,M
133064,George,Dvorsky,M
133243,Dale,Dye,M
133257,"Hilton H.","Dyer III",M
133737,Antonio,"Díaz Conde hijo",M
134076,Victor,Eadie,M
134208,Shaun,Earl,M
134221,"Edward (I)",Earle,M
134389,Steve,Eastin,M
134453,Clint,Eastwood,M
134588,Al,Eben,M
134591,Mark,Ebenhoch,M
134630,"Scott (I)",Eberlein,M
134784,Freedom,Eche,M
134805,Emilio,"Echevarría",M
134945,Oliver,Eckhardt,M
134958,J.A.,Eckhoff,M
134992,Paul,Eckstein,M
135077,Robert,Eddison,M
135144,"Steve (III)",Edelman,M
135406,"Mike (I)",Edmonds,M
135439,Peter,Edmund,M
135452,William,Edmunds,M
135462,Bobby,Edner,M
135506,Richard,Edson,M
135628,"Charles (VI)",Edwards,M
135635,Cliff,Edwards,M
135780,"Juan Antonio",Edwards,M
135826,"Michael (I)",Edwards,M
135987,Karel,Effa,M
136037,Aeryk,Egan,M
136050,Finneus,Egan,M
136055,"Jack (I)",Egan,M
136066,"Michael (V)",Egan,M
136560,Paul,Eiding,M
136715,Ewald,Eisele,M
136813,David,Eisner,M
136980,Michael,Eklund,M
137207,"Abdul Salaam","El Razzac",M
137307,Jack,Elam,M
137310,Kiante,Elam,M
137413,Kevin,Elders,M
137426,George,Eldredge,M
137531,Thomas,Elfmont,M
137667,Josip,Elic,M
137785,Buck,Elkin,M
137878,Robert,Ellenstein,M
137952,Duke,Ellington,M
138073,"Chris (I)",Elliott,M
138089,Denholm,Elliott,M
138093,"Dick (I)",Elliott,M
138175,Rick,Elliott,M
138177,"Robert (I)",Elliott,M
138312,"Greg (II)",Ellis,M
138335,"Jim (I)",Ellis,M
138351,"Jonathan D.",Ellis,M
138433,"Sam (I)",Ellis,M
138457,"Tony (III)",Ellis,M
138603,Phil,Elmer,M
138624,Frank,Elmore,M
138841,Colin,Elvis,M
138912,Karl,Elzer,M
138982,James,Embree,M
139011,Bob,Emerick,M
139261,Richard,Emory,M
139422,Kenny,Endoso,M
139557,Roy,Engel,M
139703,Billy,Engle,M
139760,Darrell,English,M
140094,Dave,Entwistle,M
140150,Kai,Ephron,M
140206,Louis,Eppolito,M
140232,Alvin,Epstein,M
140389,Richard,Erdman,M
140528,Wayne,Eric,M
140565,Doc,Erickson,M
140587,Leif,Erickson,M
140866,Claudio,Ermelli,M
140869,"R. Lee",Ermey,M
141089,Ben,Erway,M
141094,Bill,Erwin,M
141437,Kevin,Eshelman,M
141516,Luis,Esmenjaud,M
141592,Paul,Espel,M
142036,Andrea,Esterhazy,M
142093,Joe,Estevez,M
142193,Craig,Estrella,M
142332,Treva,Etienne,M
142594,"Charles (IV)",Evans,M
142657,Douglas,Evans,M
142720,Herbert,Evans,M
142755,"John H.",Evans,M
142763,"Josh Ryan",Evans,M
142771,Kip,Evans,M
142786,"Lyn (I)",Evans,M
142808,Maurice,Evans,M
142861,"Ray (I)",Evans,M
142921,Terrence,Evans,M
142943,Troy,Evans,M
143022,"Wayne A.",Evenson,M
143087,Todd,Everett,M
143106,Rex,Everhart,M
143136,Brian,Evers,M
143307,"Darren (II)",Ewing,M
143850,Tom,Fadden,M
144151,Peter,Fain,M
144260,Blain,Fairman,M
144490,Liam,Falconer,M
144494,Ryan,Falconer,M
144872,Richard,Fancy,M
145053,Tim,Faraday,M
145180,Paul,Farentino,M
145321,Dennis,Farina,M
145452,Morgan,Farley,M
145489,"Bill (I)",Farmer,M
145529,Lonnie,Farmer,M
145563,John,Farnell,M
145618,Franklyn,Farnum,M
145764,"Colin (II)",Farrell,M
145790,Keegan,Farrell,M
145801,Marty,Farrell,M
145850,Tommy,Farrell,M
145993,John,Fasano,M
146097,Denny,Fathe-Aazam,M
146200,Kent,Faulcon,M
146469,Alan,Fawcett,M
146473,"David (I)",Fawcett,M
146553,Joey,Faye,M
146567,Frank,Faylen,M
146604,Dino,Fazio,M
146916,Russ,Fega,M
147096,Brett,Feinstein,M
147235,Corey,Feldman,M
147343,"José",Feliciano,M
147436,Stuart,Fell,M
147496,Don,Fellows,M
147682,Arthur,Fennell,M
147759,Frank,Fenton,M
147946,Al,Ferguson,M
149147,Pablo,Ferrel,M
149204,"José (I)",Ferrer,M
149274,Martin,Ferrero,M
149345,Jacques,Ferrier,M
149545,John,Ferus,M
149613,Eddie,Fetherston,M
149740,"Karel (II)",Fiala,M
149803,William,Fichtner,M
149895,"John (I)",Fiedler,M
150006,Edward,Fielding,M
150046,"Christopher John",Fields,M
150137,Ralph,Fiennes,M
150139,Ricky,Fier,M
150147,Enzo,Fiermonte,M
150205,Bruce,Fifer,M
150663,Jonathan,Filley,M
150672,Nathan,Fillion,M
150677,Lou,Fillipo,M
150790,Peter,Finch,M
151192,Owen,Finnegan,M
151208,Warren,Finnerty,M
151211,Albert,Finney,M
151235,"Neil (I)",Finnighan,M
151399,Marco,Fiorini,M
151402,Anthony,Fiorino,M
151569,"Don (I)",Fischer,M
151715,Harry,Fischler,M
151752,"Ben A.",Fish,M
151786,Laurence,Fishburne,M
151809,Allan,Fisher,M
151872,"Ed (I)",Fisher,M
152002,"Richard (IV)",Fisher,M
152071,Duke,Fishman,M
152175,"Mark (I)",Fite,M
152263,D.P.,FitzGerald,M
152283,"Gerry (II)",Fitzgerald,M
152314,Leo,Fitzgerald,M
152327,Myles,Fitzgerald,M
152366,Shawn,Fitzgibbon,M
152436,Richard,Fitzpatrick,M
152504,Paul,Fix,M
152597,"Joe (I)",Flaherty,M
152686,Frank,Flanagan,M
152725,"Tommy (I)",Flanagan,M
152775,Mark,Flannagan,M
152790,"Michael (I)",Flannery,M
152849,Ernie,Flatt,M
152886,Peter,Flechtner,M
152930,"David (II)",Fleetwood,M
153091,"Robert Barry",Fleming,M
153139,Jason,Flemyng,M
153204,"Dexter (I)",Fletcher,M
153308,Peter,Flett,M
153345,Floyd,Flex,M
153412,Jimmy,Flint,M
153422,Sam,Flint,M
153443,Josh,Flitter,M
153727,Von,Flores,M
153779,Angelo,Florio,M
153835,"George 'Buck'",Flower,M
153926,Johnson,Flucker,M
154032,"Jeremy (I)",Flynn,M
154041,"Jimmy (II)",Flynn,M
154067,Neil,Flynn,M
154245,Shawn,Fogarty,M
154269,Adam,Fogerty,M
154381,Dave,Foley,M
154413,Macka,Foley,M
154493,Hadrian,Follett,M
154556,Henry,Fonda,M
154560,Phil,Fondacaro,M
154561,Sal,Fondacaro,M
154802,"Mark (II)",Fontana,M
154923,Jon,Foo,M
155016,"Charles (I)",Forbes,M
155098,Carl,Forcht,M
155121,"Alan (I)",Ford,M
155168,Corkey,Ford,M
155213,Gerald,Ford,M
155223,"Harrison (I)",Ford,M
155335,"Steven (I)",Ford,M
155466,"Carmine (I)",Foresta,M
155549,Steve,Forleo,M
155682,Richard,Foronjy,M
155728,Frederic,Forrest,M
155750,Paul,Forrest,M
155893,Jamie,Forster,M
155972,"William (I)",Forsythe,M
156039,Kenneth,Fortescue,M
156179,Versace,Fortune,M
156203,Gareth,Forwood,M
156276,Ernie,Fosselius,M
156348,"Dan (I)",Foster,M
156474,"Robert (I)",Foster,M
156497,Steffen,Foster,M
156546,Giovanni,Fostini,M
156633,Byron,Foulger,M
156822,Jonathan,"Fowler Jr.",M
156861,Harry,Fowler,M
156917,Douglas,Fowley,M
156934,Allen,Fox,M
156985,"Edward (I)",Fox,M
157073,"Michael J. (I)",Fox,M
157110,Ronnie,Fox,M
157380,"Pat (II)",Fraley,M
157384,"David 'Shark'",Fralick,M
157531,"Tan Hung",Francione,M
157549,"Andrew (I)",Francis,M
157574,Coleman,Francis,M
157663,Olin,Francis,M
157950,"Michael A.",Frandy,M
158107,Richard,Frank,M
158116,Sean,Frank,M
158171,Art,Frankel,M
158347,Scott,Franklin,M
158591,"Michel (I)","François",M
158859,Rupert,Frazer,M
158868,Al,Frazier,M
158895,Joe,Frazier,M
158985,"Christopher (I)",Frederick,M
158999,Lee,Frederick,M
159022,"Charles E.",Fredericks,M
159149,Bert,Freed,M
159225,Alfonso,Freeman,M
159246,"Christopher (II)",Freeman,M
159346,"Morgan (I)",Freeman,M
159348,Mort,Freeman,M
159357,"Paul (I)",Freeman,M
159365,"Rob (I)",Freeman,M
159402,Paul,Frees,M
159858,Matt,Frewer,M
159973,Geronimo,Frias,M
160330,Wally,Friedrichs,M
160348,Paschal,Friel,M
160350,Tony,Friel,M
160354,Vincent,Friell,M
160533,Daniel,Frishman,M
160588,Hannes,Fritsch,M
160785,Ben,Frommer,M
160786,"Edward R.",Frommer,M
161150,Gustav,"Fröhlich",M
161437,Athol,Fugard,M
161442,John,Fugate,M
161535,Jerry,Fujikawa,M
161581,Jerry,Fujio,M
161606,Susumu,Fujita,M
161618,Kamatari,Fujiwara,M
161832,Lance,Fuller,M
161894,Donald,Fullilove,M
162191,Jason,Furiani,M
162232,Edward,Furlong,M
162546,Oleg,Fyodorov,M
162806,Richard,Gabai,M
162831,Eli,Gabay,M
162860,"Jamie Brett",Gabel,M
162913,Clark,Gable,M
163084,Rene,Gabzdyl,M
163194,Calvin,Gadsden,M
163324,Kevin,Gage,M
163431,Trevor,Gagnon,M
163588,Richard,Gaines,M
163610,Courtney,Gains,M
163893,Ed,Gale,M
163910,Michael,Gale,M
163954,Sytske,Galema,M
163960,Tony,Galento,M
164035,Hal,Galili,M
164158,"Dan (I)",Gallagher,M
164227,"Peter (I)",Gallagher,M
164378,Josh,Gallegos,M
164555,"Mario (I)",Gallo,M
164575,Vincent,Gallo,M
164729,"John William",Galt,M
164909,Dagoberto,Gama,M
164974,Jimmy,Gambina,M
165013,"John (I)",Gamble,M
165020,Mason,Gamble,M
165136,"James (I)",Gammon,M
165151,Chris,Gampel,M
165472,"David (I)",Gant,M
165479,Richard,Gant,M
165504,Leland,Gantt,M
165808,"Al Ernest",Garcia,M
165844,Captain,Garcia,M
165886,"Ernest M.",Garcia,M
165904,Frederic,Garcia,M
166016,"Paul (I)",Garcia,M
166125,Gael,"García Bernal",M
166200,Silvio,"García Jr.",M
166767,"Arthur (I)",Gardner,M
166827,"Jack (II)",Gardner,M
166921,Zachary,Gardner,M
167114,"Dave Zee",Garison,M
167221,Lloyd,"Garner III",M
167384,Martin,Garralaga,M
167446,"Brad (I)",Garrett,M
167466,Hank,Garrett,M
167489,Leif,Garrett,M
167623,Harold,Garrison,M
167729,Willie,Garson,M
168130,Dean,Gasper,M
168236,Ralph,Gaston,M
168574,James,Gaulke,M
168609,Jerry,Gauny,M
168653,Craig,Gauthier,M
168778,Duffy,Gaver,M
168813,"John (I)",Gavin,M
168927,Peter,Gawthorne,M
168987,Gregory,Gaye,M
169158,Ben,Gazzara,M
169166,"Michael V.",Gazzo,M
169408,Robbie,Gee,M
169868,Leonard,Gelstein,M
169899,Giuliano,Gemma,M
169953,Mike,Gendel,M
170038,Paul,Genge,M
170350,Christian,George,M
170357,"David (I)",George,M
170391,Heinrich,George,M
170396,"Jack (I)",George,M
170438,Nathan,George,M
170456,Rhett,George,M
170493,Wilson,George,M
170654,Matt,Gerald,M
170747,Steven,Geray,M
170772,Jay,Gerber,M
170773,"Jerry (II)",Gerber,M
171040,Glenn,Gerner,M
171190,Dan,Gerson,M
171399,"John (II)",Getz,M
171472,Frank,Geyer,M
171524,John,Ghaly,M
171587,John,Ghavan,M
171905,Paul,Giamatti,M
171908,"Joseph C.",Giambelluc,M
172134,Ken,Gibbel,M
172191,"Alan (I)",Gibbs,M
172205,"David Gene",Gibbs,M
172338,Dale,Gibson,M
172359,Donal,Gibson,M
172381,"Henry (I)",Gibson,M
172411,"Kenneth (I)",Gibson,M
172424,"Mel (I)",Gibson,M
172513,Steve,Gideon,M
172524,Joe,Gieb,M
172526,Todd,Giebenhain,M
172541,John,Gielgud,M
172606,Taylor,Gifaldi,M
172616,Alan,Gifford,M
172678,Aloysius,Gigl,M
173104,Michael,Gilden,M
173316,Nick,Gillard,M
173491,Terry,Gilliam,M
173553,Jed,Gillin,M
173627,"Daniel J.",Gillooly,M
173683,Art,Gilmore,M
173813,Clarence,"Gilyard Jr.",M
174063,Frank,Gio,M
174067,"Joseph P.",Gioco,M
174245,"Don (I)",Giovanni,M
174382,Michael,Girardin,M
174579,Robert,Gist,M
174599,"Matthew T.",Gitkin,M
174756,Samuel,Givens,M
174775,Thomas,Gizbert,M
175049,Ned,Glass,M
175066,Peter,Glassberg,M
175228,"Paul (I)",Gleason,M
175234,"Russell (I)",Gleason,M
175268,Brendan,Gleeson,M
175381,"John (I)",Glenn,M
175398,Scott,Glenn,M
175511,Marian,Glinka,M
175619,"Bruce (I)",Glover,M
175622,Charles,Glover,M
175626,Corey,Glover,M
175629,Crispin,Glover,M
175641,"J. Adam",Glover,M
175647,John,Glover,M
175652,Julian,Glover,M
175815,Friedrich,"Gnaß",M
176051,Trevor,Goddard,M
176100,Alexander,Godfrey,M
176193,Michael,Godley,M
176250,Alexander,Godunov,M
176697,"Adam (I)",Goldberg,M
176797,Jeff,Goldblum,M
176805,"Bob (I)",Golden,M
176811,Buddy,Golden,M
176837,Lee,Golden,M
176891,Sid,Golder,M
176918,Erwin,Goldi,M
176935,"Ricky Paull",Goldin,M
177161,"Mark (I)",Goldstein,M
177361,Bob,Golub,M
177616,"Logan Livingston",Gomez,M
177622,"Michel (I)",Gomez,M
177639,"Rick (II)",Gomez,M
177970,"Raymond 'Big Guy'",Gonzales,M
178173,Rueben,"Gonzáles",M
178305,"Edgar (I)","González",M
178631,Christopher,Good,M
178632,Craig,Good,M
178720,Dwight,Gooden,M
178861,"John (I)",Goodman,M
178883,Oscar,Goodman,M
178912,Tom,Goodman-Hill,M
178992,Brian,Goodwin,M
179004,"Harold (I)",Goodwin,M
179034,"Randy J.",Goodwin,M
179060,Norman,Goodwins,M
179092,Greg,Goossen,M
179181,Leo,"Gorcey Jr.",M
179327,Danso,Gordon,M
179373,"Gavin (I)",Gordon,M
179487,Martin,Gordon,M
